Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,403,461,0,0,2,26,3,0,44,27.2692,18.6538,19.1538,2.80933,2.1074,2.29176," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2847,411,0,0,7,49,5,34,255,142.918,80.4898,0,3.48946,2.10882,1," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2864.5,405,0,0,7,13,3,34,255,139.385,79.6923,0,1.92308,1.91017,1," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,2855.5,399,0,0,7,51,5,36,255,137.392,80.8039,0,2.92077,2.78248,1," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,15.5,391,0,0,2,21,3,240,8,16.4762,15.6667,17.4286,2.49981,1.77664,2.56057," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,720.2,357.1,0,0,2,14,2,350,35,25.0714,18.9286,19.7857,1.88352,1.59333,2.08091," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,725.5,355.5,0,0,2,26,3,348,30,24.4231,18.8846,19.8846,1.56657,1.89128,2.0498," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,16.5,354.5,0,0,2,26,3,340,22,19,15.6538,16.7692,2.4676,1.67609,2.15385," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,4,352,0,0,2,47,4,276,36,17.8936,15.4681,20.4255,2.15287,2.08865,2.10597," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,187.5,341.5,0,0,2,13,2,10,40,21.5385,16.7692,15.5385,2.33678,2.04909,2.21626," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,0,180.25,339.75,0,0,2,34,4,0,39,19.1765,14.1765,13.8824,3.09299,1.89016,2.84335," ""2019-05-16 [4:27:25 PM]: no comment"""
C:\Users\ealtman\Dropbox\Photos\G129singles\23April19\G129Q-2.JPG,1,1566,340.5,1,0,3,32,4,12,53,154.875,114.469,103.281,2.16592,2.14522,1.97578," ""2019-05-16 [4:27:25 PM]: no comment"""
